"id","timestamp","temp","hum","pre","co","pm2_5","no2","pm1","o3","pm10","aqi"
"39","2023-11-20 23:22:14","29.06","51.8271","1008.94","472.033","11","14.5355","8","107.975","12",NULL
"40","2023-11-20 23:24:14","28.94","51.8125","1008.95","459.145","11","14.5503","8","107.975","12",NULL
"41","2023-11-20 23:26:14","29.16","52.9707","1008.87","461.241","10","14.4915","8","107.975","11",NULL
"42","2023-11-20 23:28:14","29.51","50.1162","1008.83","469.938","9","14.5057","7","113.865","10",NULL
"43","2023-11-20 23:30:14","29.74","49.168","1008.8","462.324","10","14.5177","8","117.791","11",NULL
"44","2023-11-20 23:32:14","29.88","48.0371","1008.76","476.923","10","14.5017","8","121.718","11",NULL
"45","2023-11-20 23:34:14","30","47.4004","1008.79","478.32","9","14.5577","7","121.718","10",NULL
"46","2023-11-20 23:36:14","30.05","46.6338","1008.8","467.353","9","14.5726","7","123.681","10",NULL
"47","2023-11-20 23:38:14","30.11","45.959","1008.82","469.099","9","14.5709","7","123.681","10",NULL
"48","2023-11-20 23:40:14","30.2","52.0791","1008.84","467.353","9","14.5263","7","123.681","10",NULL
"49","2023-11-20 23:42:14","30.43","49.9033","1008.71","474.618","10","14.516","8","121.718","11",NULL
"50","2023-11-20 23:44:14","30.47","47.7529","1008.75","481.708","10","14.5143","8","121.718","11",NULL
"51","2023-11-20 23:46:14","30.5","46.2119","1008.73","472.208","9","14.5749","7","121.718","10",NULL
"52","2023-11-20 23:48:14","30.58","45.0508","1008.69","473.954","10","14.5743","8","121.718","11",NULL
"53","2023-11-20 23:50:14","30.52","45.3701","1008.64","471.265","11","14.5766","8","121.718","12",NULL
"54","2023-11-20 23:52:14","30.56","44.8662","1008.62","487.052","9","14.5052","7","119.755","10",NULL
"55","2023-11-20 23:54:14","30.57","44.4502","1008.61","482.651","9","14.512","7","119.755","10",NULL
"56","2023-11-20 23:56:14","30.52","44.4043","1008.59","487.017","10","14.5057","8","117.791","11",NULL
"57","2023-11-20 23:58:14","30.5","44.2295","1008.6","486.633","9","14.5555","7","117.791","10",NULL
"58","2023-11-21 00:00:14","30.56","43.8984","1008.58","483.874","9","14.5617","7","117.791","10",NULL
"59","2023-11-21 00:02:14","30.54","43.8574","1008.53","487.716","9","14.5543","7","117.791","10",NULL
"60","2023-11-21 00:04:14","30.67","46.5752","1008.53","474.408","9","14.5177","7","115.828","10",NULL
"61","2023-11-21 00:06:14","30.69","43.5469","1008.51","486.982","9","14.5046","7","115.828","10",NULL
"62","2023-11-21 00:08:14","30.67","43.2998","1008.52","469.484","8","14.5263","6","115.828","9",NULL
"63","2023-11-21 00:10:14","30.71","43.6592","1008.52","474.408","10","14.5726","8","115.828","11",NULL
"64","2023-11-21 00:12:14","30.64","43.1445","1008.48","470.462","9","14.5743","7","115.828","10",NULL
"65","2023-11-21 00:14:14","30.57","43.0566","1008.45","482.581","9","14.5515","7","113.865","10",NULL
"66","2023-11-21 00:16:14","30.61","42.8975","1008.41","485.131","9","14.5012","7","113.865","10",NULL
"67","2023-11-21 00:18:14","30.66","43.3096","1008.4","474.269","8","14.5115","6","113.865","9",NULL
"68","2023-11-21 00:20:14","30.57","43.0967","1008.36","486.109","8","14.5469","6","111.902","9",NULL
"69","2023-11-21 00:22:14","30.56","43.167","1008.37","485.48","9","14.5503","7","113.865","10",NULL
"70","2023-11-21 00:24:14","30.53","43.7861","1008.36","484.991","9","14.552","7","113.865","10",NULL
"71","2023-11-21 00:26:14","30.46","43.8086","1008.39","478.285","9","14.5126","7","111.902","10",NULL
"72","2023-11-21 00:28:14","30.37","43.7695","1008.42","473.326","9","14.516","7","111.902","10",NULL
"73","2023-11-21 00:30:14","30.33","43.6533","1008.42","471.894","8","14.5703","6","113.865","9",NULL
"74","2023-11-21 00:32:14","30.36","43.5137","1008.38","483.35","9","14.5526","7","111.902","10",NULL
"75","2023-11-21 00:34:14","30.42","43.1748","1008.33","472.418","7","14.5726","5","111.902","7",NULL
"76","2023-11-21 00:36:14","30.32","43.124","1008.31","484.502","8","14.4989","6","111.902","9",NULL
"77","2023-11-21 00:38:14","30.25","43.1172","1008.28","469.763","9","14.5195","7","111.902","10",NULL
"78","2023-11-21 00:40:14","30.36","42.8223","1008.3","473.884","8","14.5075","6","111.902","9",NULL
"79","2023-11-21 00:42:14","30.3","42.7764","1008.29","470.392","9","14.5657","7","111.902","10",NULL
"80","2023-11-21 00:44:14","30.26","42.7725","1008.3","471.265","8","14.5623","6","109.939","9",NULL
"81","2023-11-21 00:46:14","30.32","42.4629","1008.32","477.657","8","14.4995","6","109.939","9",NULL
"82","2023-11-21 00:48:14","30.28","42.4287","1008.31","480.241","8","14.4926","6","109.939","9",NULL
"83","2023-11-21 00:50:14","30.31","42.2891","1008.3","476.015","9","14.5057","7","109.939","10",NULL
"84","2023-11-21 00:52:14","30.23","42.3525","1008.24","483.769","9","14.5492","7","109.939","10",NULL
"85","2023-11-21 00:54:14","30.18","42.3584","1008.21","470.601","8","14.6303","6","109.939","9",NULL
"86","2023-11-21 00:56:14","30.19","42.3584","1008.24","482.861","8","14.5949","6","107.975","9",NULL
"87","2023-11-21 00:58:14","30.15","42.3154","1008.22","469.099","9","14.6023","7","107.975","10",NULL
"88","2023-11-21 01:00:14","30.12","42.2715","1008.18","476.923","9","14.5932","7","107.975","10",NULL
"89","2023-11-21 01:02:14","30.16","42.2246","1008.2","482.546","8","14.6332","6","107.975","9",NULL
"90","2023-11-21 01:04:14","30.06","42.3262","1008.18","479.298","8","14.6274","6","107.975","9",NULL
"91","2023-11-21 01:06:14","30.12","42.2295","1008.16","466.62","8","14.5617","6","107.975","9",NULL
"92","2023-11-21 01:08:14","30.05","42.1934","1008.22","480.73","7","14.4966","5","107.975","7",NULL
"93","2023-11-21 01:10:14","30.1","42.127","1008.18","476.015","9","14.5943","7","106.012","10",NULL
"94","2023-11-21 01:12:14","30.07","42.0928","1008.22","471.23","8","14.6","6","106.012","9",NULL
"95","2023-11-21 01:14:14","30.07","42.0723","1008.21","476.783","8","14.6383","6","106.012","9",NULL
"96","2023-11-21 01:16:14","30.04","42.1113","1008.18","470.497","8","14.652","6","106.012","9",NULL
"97","2023-11-21 01:18:14","29.98","42.0957","1008.12","480.94","7","14.636","5","106.012","7",NULL
"98","2023-11-21 01:20:14","29.97","42.1562","1008.12","482.616","8","14.5823","6","106.012","9",NULL
"99","2023-11-21 01:22:14","29.96","42.1455","1008.12","479.019","7","14.4915","5","106.012","7",NULL
"100","2023-11-21 01:24:14","29.92","42.1719","1008.06","466.829","8","14.5017","6","106.012","9",NULL
"101","2023-11-21 01:26:14","29.92","42.1299","1008.03","471.649","9","14.636","7","106.012","10",NULL
"102","2023-11-21 01:28:14","30.01","41.9453","1008.02","474.478","9","14.644","7","106.012","10",NULL
"103","2023-11-21 01:30:14","30.01","41.915","1008.01","471.125","7","14.6446","5","106.012","7",NULL
"104","2023-11-21 01:32:14","29.97","41.9922","1008.05","480.311","8","14.5994","6","104.049","9",NULL
"105","2023-11-21 01:34:14","29.94","41.9395","1007.98","473.291","9","14.5903","7","104.049","10",NULL
"106","2023-11-21 01:36:14","29.87","42.0869","1008","473.081","8","14.5869","6","104.049","9",NULL
"107","2023-11-21 01:38:14","29.87","42.0859","1007.98","469.553","8","14.5","6","104.049","9",NULL
"108","2023-11-21 01:40:14","29.88","42.0557","1007.95","474.967","8","14.5423","6","106.012","9",NULL
"109","2023-11-21 01:42:14","29.87","42.0547","1007.92","470.986","9","14.6006","7","104.049","10",NULL
"110","2023-11-21 01:44:14","29.83","42.1641","1008.02","480.556","9","14.5772","7","104.049","10",NULL
"111","2023-11-21 01:46:14","29.84","42.123","1008.05","464.454","9","14.6","7","104.049","10",NULL
"112","2023-11-21 01:48:14","29.8","42.1396","1008.04","460.263","10","14.5069","8","104.049","11",NULL
"113","2023-11-21 01:50:14","29.83","42.0811","1008.07","476.19","8","14.5812","6","104.049","9",NULL
"114","2023-11-21 01:52:14","29.72","42.2441","1008.06","473.78","9","14.6372","7","104.049","10",NULL
"115","2023-11-21 01:54:14","29.77","42.1367","1008.08","460.717","9","14.5566","7","104.049","10",NULL
"116","2023-11-21 01:56:14","29.73","42.2051","1008.03","472.907","9","14.5372","7","104.049","10",NULL
"117","2023-11-21 01:58:14","29.68","42.2598","1008.06","475.631","9","14.4795","7","102.086","10",NULL
"118","2023-11-21 02:00:14","29.71","42.2539","1008.06","472.522","10","14.5612","8","102.086","11",NULL
"119","2023-11-21 02:02:14","29.69","42.2002","1008.02","477.866","10","14.5737","8","102.086","11",NULL
"120","2023-11-21 02:04:14","29.78","42.0273","1008.04","468.436","9","14.6377","7","104.049","10",NULL
"121","2023-11-21 02:06:14","29.7","42.1406","1008.03","463.476","10","14.6429","8","104.049","11",NULL
"122","2023-11-21 02:08:14","29.71","42.1016","1008.06","474.827","9","14.6223","7","102.086","10",NULL
"123","2023-11-21 02:10:14","29.66","42.168","1008.04","474.129","9","14.572","7","102.086","10",NULL
"124","2023-11-21 02:12:14","29.73","41.9814","1008.05","462.359","9","14.4972","7","102.086","10",NULL
"125","2023-11-21 02:14:14","29.8","41.7949","1008.03","477.028","10","14.4835","8","102.086","11",NULL
"126","2023-11-21 02:16:14","29.74","41.8604","1008.03","463.965","9","14.636","7","102.086","10",NULL
"127","2023-11-21 02:18:14","29.69","41.9873","1007.99","469.414","10","14.6314","8","102.086","11",NULL
"128","2023-11-21 02:20:14","29.7","41.876","1008","462.184","10","14.64","8","102.086","11",NULL
"129","2023-11-21 02:22:14","29.67","41.9551","1008","462.673","9","14.588","7","102.086","10",NULL
"130","2023-11-21 02:24:14","29.72","41.8789","1008.06","459.32","9","14.5897","7","102.086","10",NULL
"131","2023-11-21 02:26:14","29.62","42.0322","1008.04","464.384","10","14.5846","8","102.086","11",NULL
"132","2023-11-21 02:28:14","29.69","41.9268","1008.07","472.976","10","14.4766","8","102.086","11",NULL
"133","2023-11-21 02:30:14","29.61","42.041","1008.04","470.811","10","14.5326","8","102.086","11",NULL
"134","2023-11-21 02:32:14","29.61","42.041","1008.05","471.789","10","14.6194","8","102.086","11",NULL
"135","2023-11-21 02:34:14","29.55","42.1982","1008.09","475.98","10","14.6154","8","102.086","11",NULL
"136","2023-11-21 02:36:14","29.51","42.2246","1008.06","461.835","9","14.5834","7","102.086","10",NULL
"137","2023-11-21 02:38:14","29.5","42.2031","1008.01","458.062","10","14.5309","8","100.123","11",NULL
"138","2023-11-21 02:40:14","29.52","42.1553","1008.01","459.983","9","14.5857","7","102.086","10",NULL
"139","2023-11-21 02:42:14","29.54","42.0645","1008","459.914","10","14.6326","8","100.123","11",NULL
"140","2023-11-21 02:44:14","29.51","42.1133","1008.02","467.947","10","14.5315","8","100.123","11",NULL
"141","2023-11-21 02:46:14","29.49","42.2334","1008.06","458.761","11","14.5263","8","102.086","12",NULL
"142","2023-11-21 02:48:14","29.5","42.2129","1008.05","474.827","11","14.5257","8","102.086","12",NULL
"143","2023-11-21 02:50:14","29.5","42.1221","1008.05","468.296","11","14.572","8","100.123","12",NULL
"144","2023-11-21 02:52:14","29.5","42.0723","1008.05","463.721","9","14.5737","7","100.123","10",NULL
"145","2023-11-21 02:54:14","29.48","42.0596","1008.04","472.033","10","14.5794","8","100.123","11",NULL
"146","2023-11-21 02:56:14","29.48","42.0078","1008.04","457.993","9","14.5395","7","100.123","10",NULL
"147","2023-11-21 02:58:14","29.48","41.9873","1008.01","463.825","10","14.624","8","100.123","11",NULL
"148","2023-11-21 03:00:14","29.53","41.8203","1008.06","465.397","11","14.4766","8","100.123","12",NULL
"149","2023-11-21 03:02:14","29.58","41.6826","1008.04","468.995","11","14.4732","8","100.123","12",NULL
"150","2023-11-21 03:04:14","29.51","41.707","1008.03","471.544","10","14.488","8","100.123","11",NULL
"151","2023-11-21 03:06:14","29.46","41.9043","1008.04","472.907","10","14.6126","8","100.123","11",NULL
"152","2023-11-21 03:08:14","29.41","41.9521","1008","472.907","11","14.6086","8","100.123","12",NULL
"153","2023-11-21 03:10:14","29.47","41.7529","1007.98","458.028","10","14.6274","8","100.123","11",NULL
"154","2023-11-21 03:12:14","29.39","41.8574","1007.92","464.245","10","14.5086","8","100.123","11",NULL
"155","2023-11-21 03:14:14","29.39","41.8379","1007.93","465.886","11","14.4737","8","98.1595","12",NULL
"156","2023-11-21 03:16:14","29.34","41.9141","1007.95","465.921","11","14.4703","8","98.1595","12",NULL
"157","2023-11-21 03:18:14","29.35","41.8545","1007.92","455.094","11","14.4886","8","100.123","12",NULL
"158","2023-11-21 03:20:14","29.29","41.9307","1007.92","470.881","12","14.5023","9","100.123","13",NULL
"159","2023-11-21 03:22:14","29.31","41.8604","1007.9","469.379","10","14.5126","8","100.123","11",NULL
"160","2023-11-21 03:24:14","29.25","41.9473","1007.92","462.428","12","14.6143","9","100.123","13",NULL
"161","2023-11-21 03:26:14","29.32","41.75","1007.9","470.636","10","14.6006","8","98.1595","11",NULL
"162","2023-11-21 03:28:14","29.25","41.875","1007.9","460.053","10","14.468","8","98.1595","11",NULL
"163","2023-11-21 03:30:14","29.22","41.8828","1007.87","456.77","11","14.4789","8","98.1595","12",NULL
"164","2023-11-21 03:32:14","29.25","41.8154","1007.88","459.25","11","14.568","8","98.1595","12",NULL
"165","2023-11-21 03:34:14","29.26","41.6836","1007.89","457.853","9","14.5732","7","98.1595","10",NULL
"166","2023-11-21 03:36:14","29.25","41.7031","1007.93","467.667","11","14.584","8","100.123","12",NULL
"167","2023-11-21 03:38:14","29.16","41.8574","1007.99","461.485","12","14.6126","9","100.123","13",NULL
"168","2023-11-21 03:40:14","29.23","41.7012","1008","460.088","10","14.6166","8","98.1595","11",NULL
"169","2023-11-21 03:42:14","29.17","41.8164","1008.01","465.642","10","14.6074","8","98.1595","11",NULL
"170","2023-11-21 03:44:14","29.15","41.8262","1008.03","467.493","11","14.5509","8","98.1595","12",NULL
"171","2023-11-21 03:46:14","29.15","41.8154","1008.04","466.655","11","14.5526","8","98.1595","12",NULL
"172","2023-11-21 03:48:14","29.16","41.8066","1008.06","458.237","11","14.5697","8","98.1595","12",NULL
"173","2023-11-21 03:50:14","29.23","41.6514","1008.04","460.717","11","14.5634","8","98.1595","12",NULL
"174","2023-11-21 03:52:14","29.13","41.7939","1008.07","455.373","11","14.6177","8","98.1595","12",NULL
"175","2023-11-21 03:54:14","29.13","41.8545","1008.08","457.748","12","14.5823","9","98.1595","13",NULL
"176","2023-11-21 03:56:14","29.12","41.8027","1008.07","466.131","11","14.5994","8","98.1595","12",NULL
"177","2023-11-21 03:58:14","29.13","41.7627","1008.09","459.914","12","14.6126","9","98.1595","13",NULL
"178","2023-11-21 04:00:14","29.12","41.8125","1008.11","465.851","12","14.5526","9","98.1595","13",NULL
"179","2023-11-21 04:02:14","29.11","41.7607","1008.1","461.311","11","14.5572","8","98.1595","12",NULL
"180","2023-11-21 04:04:14","29.17","41.6045","1008.1","455.478","13","14.5674","10","98.1595","14",NULL
"181","2023-11-21 04:06:14","29.11","41.7002","1008.09","454.5","12","14.4817","9","98.1595","13",NULL
"182","2023-11-21 04:08:14","29.11","41.7305","1008.16","458.342","11","14.4743","8","98.1595","12",NULL
"183","2023-11-21 04:10:14","29.09","41.749","1008.14","462.184","12","14.5366","9","98.1595","13",NULL
"184","2023-11-21 04:12:14","29.12","41.6504","1008.19","463.546","12","14.6012","9","98.1595","13",NULL
"185","2023-11-21 04:14:14","29.15","41.4912","1008.19","458.412","11","14.6057","8","98.1595","12",NULL
"186","2023-11-21 04:16:14","29.04","41.7656","1008.19","455.827","13","14.6092","10","98.1595","14",NULL
"187","2023-11-21 04:18:14","29.09","42.6211","1008.2","457.783","13","14.5063","10","98.1595","14",NULL
"188","2023-11-21 04:20:14","29.16","42.2939","1008.16","450.693","13","14.4869","10","98.1595","14",NULL
"189","2023-11-21 04:22:14","29.04","42.4443","1008.18","461.87","14","14.464","11","98.1595","15",NULL
"190","2023-11-21 04:24:14","29.04","42.1709","1008.14","460.822","13","14.4617","10","98.1595","14",NULL
"191","2023-11-21 04:26:14","29","42.1777","1008.2","464.768","13","14.4555","10","98.1595","14",NULL
"192","2023-11-21 04:28:14","29.06","42.082","1008.24","457.05","14","14.6097","11","98.1595","15",NULL
"193","2023-11-21 04:30:14","28.98","42.1455","1008.24","466.27","13","14.592","10","98.1595","14",NULL
"194","2023-11-21 04:32:14","28.96","42.1025","1008.22","451.845","15","14.6114","12","96.1963","17",NULL
"195","2023-11-21 04:34:14","29.01","41.9961","1008.22","449.68","15","14.5235","12","96.1963","17",NULL
"196","2023-11-21 04:36:14","28.96","42.0117","1008.19","459.285","16","14.4635","13","96.1963","18",NULL
"197","2023-11-21 04:38:14","28.96","42.0215","1008.25","451.391","15","14.5606","12","98.1595","17",NULL
"198","2023-11-21 04:40:14","29","41.9023","1008.23","455.443","15","14.4703","12","96.1963","17",NULL
"199","2023-11-21 04:42:14","28.89","42.0146","1008.23","450.728","15","14.4612","12","98.1595","17",NULL
"200","2023-11-21 04:44:14","28.93","41.8965","1008.24","463.162","14","14.5874","11","98.1595","15",NULL
"201","2023-11-21 04:46:14","29.04","42.0693","1008.3","456.91","15","14.6023","12","98.1595","17",NULL
"202","2023-11-21 04:48:14","29.3","42.6826","1008.31","453.662","16","14.612","13","98.1595","18",NULL
"203","2023-11-21 04:50:14","29.53","44.1055","1008.32","462.882","17","14.4875","13","98.1595","19",NULL
"204","2023-11-21 04:52:14","29.74","43.6475","1008.3","451.671","16","14.4892","13","98.1595","18",NULL
"205","2023-11-21 04:54:14","29.95","44.2373","1008.34","455.408","18","14.5703","14","98.1595","20",NULL
"206","2023-11-21 04:56:14","30.1","43.5703","1008.38","469.833","18","14.6023","14","98.1595","20",NULL
"207","2023-11-21 04:58:14","30.24","44.0625","1008.41","464.384","16","14.5189","13","100.123","18",NULL
"208","2023-11-21 05:00:14","30.38","43.9941","1008.45","462.603","18","14.5817","14","100.123","20",NULL
"209","2023-11-21 05:02:14","30.49","43.9336","1008.5","459.949","17","14.5743","13","100.123","19",NULL
"210","2023-11-21 05:04:14","30.58","44.6143","1008.52","463.022","19","14.5709","15","100.123","21",NULL
"211","2023-11-21 05:06:14","30.68","44.4502","1008.51","456.456","19","14.5406","15","100.123","21",NULL
"212","2023-11-21 05:08:14","30.77","44.6123","1008.55","467.737","16","14.62","13","102.086","18",NULL
"213","2023-11-21 05:10:14","30.85","44.7207","1008.6","470.042","18","14.6177","14","102.086","20",NULL
"214","2023-11-21 05:12:14","30.92","45.1455","1008.63","471.335","17","14.6126","13","102.086","19",NULL
"215","2023-11-21 05:14:14","30.98","45.2734","1008.6","459.46","19","14.5794","15","102.086","21",NULL
"216","2023-11-21 05:16:14","31.04","45.2686","1008.62","461.031","17","14.5206","13","102.086","19",NULL
"217","2023-11-21 05:20:14","31.18","45.2529","1008.63","467.563","19","14.6257","15","104.049","21",NULL
"218","2023-11-21 05:22:14","31.27","45.333","1008.68","471.125","18","14.5726","14","104.049","20",NULL
"219","2023-11-21 05:24:14","31.34","45.3604","1008.71","476.783","19","14.568","15","104.049","21",NULL
"220","2023-11-21 05:26:14","31.38","45.7715","1008.69","477.377","18","14.6189","14","104.049","20",NULL
"221","2023-11-21 05:28:14","31.43","45.6445","1008.73","463.127","18","14.6366","14","104.049","20",NULL
"222","2023-11-21 05:30:14","31.5","46.0684","1008.77","459.739","20","14.5932","16","104.049","22",NULL
"223","2023-11-21 05:32:14","31.55","45.9111","1008.77","460.752","18","14.5446","14","104.049","20",NULL
"224","2023-11-21 05:34:14","31.58","46.5352","1008.8","479.263","20","14.624","16","104.049","22",NULL
"225","2023-11-21 05:36:14","31.63","46.6836","1008.85","464.699","20","14.6434","16","104.049","22",NULL
"226","2023-11-21 05:38:14","31.67","46.6465","1008.86","478.25","21","14.6269","17","104.049","23",NULL
"227","2023-11-21 05:40:14","31.73","46.6221","1008.89","463.86","21","14.5989","17","106.012","23",NULL
"228","2023-11-21 05:42:14","31.76","46.8496","1008.88","475.596","20","14.5869","16","106.012","22",NULL
"229","2023-11-21 05:44:14","31.8","46.9043","1008.95","471.579","21","14.6417","17","106.012","23",NULL
"230","2023-11-21 05:46:14","31.84","46.96","1009.01","478.984","19","14.6332","15","104.049","21",NULL
"231","2023-11-21 05:48:14","31.9","46.9238","1009.08","482.127","22","14.564","17","106.012","24",NULL
"232","2023-11-21 05:50:14","31.93","47.1221","1009.11","481.324","22","14.6269","17","106.012","24",NULL
"233","2023-11-21 05:52:14","31.99","47.9229","1009.16","471.579","22","14.5589","17","106.012","24",NULL
"234","2023-11-21 05:54:14","32.04","47.7344","1009.18","473.815","22","14.6023","17","106.012","24",NULL
"235","2023-11-21 05:56:14","32.08","47.79","1009.2","479.193","24","14.5932","19","106.012","27",NULL
"236","2023-11-21 05:58:14","32.12","47.7012","1009.19","482.337","21","14.5543","17","106.012","23",NULL
"237","2023-11-21 06:00:14","32.17","47.5645","1009.18","477.133","23","14.5657","18","106.012","26",NULL
"238","2023-11-21 06:02:14","32.2","48.1494","1009.18","473.745","25","14.52","20","106.012","28",NULL
"239","2023-11-21 06:04:14","32.25","47.4297","1009.19","472.313","24","14.6103","19","107.975","27",NULL
"240","2023-11-21 06:06:14","32.3","47.8027","1009.2","476.225","24","14.6269","19","107.975","27",NULL
"241","2023-11-21 06:08:14","32.32","48.0293","1009.2","486.004","25","14.6469","20","107.975","28",NULL
"242","2023-11-21 06:10:14","32.36","48.3994","1009.22","491.593","26","14.5932","21","106.012","29",NULL
"243","2023-11-21 06:12:14","32.4","48.3848","1009.24","482.232","24","14.5577","19","106.012","27",NULL
"244","2023-11-21 06:14:14","32.44","48.9707","1009.26","487.471","26","14.5634","21","107.975","29",NULL
"245","2023-11-21 06:16:14","32.48","49.0049","1009.27","480.695","27","14.5777","22","107.975","30",NULL
"246","2023-11-21 06:18:14","32.51","48.957","1009.28","482.022","26","14.5257","21","107.975","29",NULL
"247","2023-11-21 06:20:14","32.55","48.9307","1009.27","480.87","28","14.5343","22","107.975","31",NULL
"248","2023-11-21 06:22:14","32.59","49.1084","1009.29","496.797","26","14.5846","21","107.975","29",NULL
"249","2023-11-21 06:24:14","32.62","49.2656","1009.27","487.506","27","14.6189","22","107.975","30",NULL
"250","2023-11-21 06:26:14","32.66","49.4424","1009.25","499.277","26","14.6006","21","107.975","29",NULL
"251","2023-11-21 06:28:14","32.7","49.457","1009.32","492.885","28","14.6543","22","107.975","31",NULL
"252","2023-11-21 06:30:14","32.73","49.1846","1009.34","496.936","28","14.6629","22","107.975","31",NULL
"253","2023-11-21 06:32:14","32.75","48.9316","1009.34","484.467","28","14.5435","22","107.975","31",NULL
"254","2023-11-21 06:34:14","32.79","49.0889","1009.38","490.3","30","14.588","24","107.975","34",NULL
"255","2023-11-21 06:36:14","32.83","49.0527","1009.38","498.368","30","14.5794","24","109.939","34",NULL
"256","2023-11-21 06:38:14","32.87","49.1172","1009.39","489.741","29","14.5869","23","109.939","32",NULL
"257","2023-11-21 06:40:14","32.9","49.4785","1009.4","497.949","30","14.6177","24","109.939","34",NULL
"258","2023-11-21 06:42:14","32.93","49.4102","1009.44","493.059","29","14.68","23","109.939","32",NULL
"259","2023-11-21 06:44:14","32.98","49.2832","1009.39","492.815","31","14.6286","25","107.975","35",NULL
"260","2023-11-21 06:46:14","33","49.9189","1009.42","501.582","32","14.6252","26","109.939","36",NULL
"261","2023-11-21 06:48:14","33.04","49.7988","1009.44","507.799","30","14.5794","24","109.939","34",NULL
"262","2023-11-21 06:50:14","33.06","49.915","1009.46","496.727","33","14.5892","26","109.939","38",NULL
"263","2023-11-21 06:52:14","33.09","50.1113","1009.41","497.146","30","14.6337","24","109.939","34",NULL
"264","2023-11-21 06:54:14","33.12","50.0342","1009.43","496.832","31","14.6292","25","109.939","35",NULL
"265","2023-11-21 06:56:14","33.15","50.21","1009.41","500.289","32","14.6823","26","109.939","36",NULL
"266","2023-11-21 06:58:14","33.19","50.3896","1009.4","503.712","31","14.6377","25","109.939","35",NULL
"267","2023-11-21 07:00:14","33.23","50.4746","1009.39","514.4","32","14.6246","26","109.939","36",NULL
"268","2023-11-21 07:02:14","33.26","50.335","1009.44","514.854","33","14.676","26","109.939","37",NULL
"269","2023-11-21 07:04:14","33.29","50.4922","1009.48","519.325","32","14.6709","26","109.939","36",NULL
"270","2023-11-21 07:06:14","33.33","50.6787","1009.46","504.865","32","14.644","26","109.939","36",NULL
"271","2023-11-21 07:08:14","33.37","50.8271","1009.52","520.652","32","14.6732","26","109.939","36",NULL
"272","2023-11-21 07:10:14","33.4","50.3193","1009.52","509.615","31","14.6892","25","111.902","35",NULL
"273","2023-11-21 07:12:14","33.45","50.6826","1009.52","514.33","32","14.588","26","109.939","36",NULL
"274","2023-11-21 07:14:14","33.48","51.0332","1009.48","515.902","32","14.6406","26","109.939","36",NULL
"275","2023-11-21 07:16:14","33.53","51.0078","1009.5","519.814","32","14.6886","26","111.902","36",NULL
"276","2023-11-21 07:18:14","33.56","51.002","1009.46","521.036","32","14.6332","26","111.902","36",NULL
"277","2023-11-21 07:20:14","33.6","51.1279","1009.44","514.33","34","14.6457","27","109.939","38",NULL
"278","2023-11-21 07:22:15","33.62","51.1816","1009.37","513.701","34","14.6149","27","111.902","38",NULL
"279","2023-11-21 07:24:14","33.66","51.1455","1009.4","513.108","34","14.6137","27","111.902","38",NULL
"280","2023-11-21 07:26:14","33.69","51.127","1009.43","512.758","33","14.5692","26","111.902","37",NULL
"281","2023-11-21 07:28:14","33.72","51.1611","1009.46","520.687","35","14.6366","28","111.902","39",NULL
"282","2023-11-21 07:30:14","33.75","51.1035","1009.45","520.582","33","14.7011","26","111.902","37",NULL
"283","2023-11-21 07:32:14","33.78","51.1992","1009.48","521.909","32","14.6486","26","111.902","36",NULL
"284","2023-11-21 07:34:14","33.82","51.1631","1009.49","524.843","34","14.6989","27","111.902","38",NULL
"285","2023-11-21 07:36:14","33.85","51.2383","1009.54","521.839","34","14.7057","27","111.902","38",NULL
"286","2023-11-21 07:38:14","33.9","51.0283","1009.55","525.053","32","14.5663","26","111.902","36",NULL
"287","2023-11-21 07:40:14","33.93","51.1455","1009.51","521.141","33","14.6212","26","111.902","37",NULL
"288","2023-11-21 07:42:14","33.97","50.9131","1009.53","525.227","35","14.6149","28","111.902","39",NULL
"289","2023-11-21 07:44:14","34.01","51.082","1009.49","537.172","32","14.5383","26","111.902","36",NULL
"290","2023-11-21 07:46:14","34.05","50.9639","1009.51","524.075","30","14.664","24","111.902","34",NULL
"291","2023-11-21 07:48:14","34.06","51.5576","1009.52","537.522","33","14.6943","26","111.902","37",NULL
"292","2023-11-21 07:50:14","34.12","51.1357","1009.57","539.862","31","14.6412","25","111.902","35",NULL
"293","2023-11-21 07:52:14","34.16","51.1504","1009.55","538.081","32","14.5555","26","111.902","36",NULL
"294","2023-11-21 07:54:14","34.19","51.3057","1009.5","537.906","31","14.7034","25","111.902","35",NULL
"295","2023-11-21 07:56:14","34.23","51.5459","1009.45","536.334","33","14.5686","26","111.902","37",NULL
"296","2023-11-21 07:58:14","34.26","51.2832","1009.46","535.426","33","14.5663","26","111.902","37",NULL
"297","2023-11-21 08:00:14","34.3","51.7793","1009.48","534.239","30","14.6143","24","113.865","34",NULL
"298","2023-11-21 08:02:14","34.32","51.6484","1009.42","535.985","30","14.6269","24","111.902","35",NULL
"299","2023-11-21 08:04:14","34.35","51.4053","1009.47","536.334","31","14.6612","25","111.902","35",NULL
"300","2023-11-21 08:06:14","34.38","51.7275","1009.51","546.498","29","14.6949","23","111.902","32",NULL
"301","2023-11-21 08:08:14","34.42","51.5273","1009.52","531.479","31","14.6497","25","111.902","35",NULL
"302","2023-11-21 08:10:14","34.45","51.9492","1009.51","548.14","32","14.6549","26","113.865","36",NULL
